observation_id,collection_run_id,supersedes,correction_reason,collected_at,provider_quote_timestamp,source_last_updated,quote_validity_text,collection_method,source_system,source_url,connector_id,connector_version,methodology_version,origin_country_iso3,origin_currency,destination_country_iso3,destination_currency,amount_sent,amount_sent_includes_fee,provider_id,provider_name_raw,provider_name_canonical,provider_type,option_id,option_name_raw,funding_method,delivery_method,amount_received,fee,fee_currency,fee_is_promotional,provider_fx_rate,benchmark_fx_rate,benchmark_source,benchmark_observation_id,speed_text,speed_hours_min,speed_hours_max,availability_status,status_detail,raw_payload_sha256,raw_payload_path,notes,rate_is_promotional,promotion_detail,benchmark_is_carried_forward,benchmark_age_days
e35d376c-e9f5-439b-9114-910f9c2f3412,run-20260910T212610Z-05b6f01c,,,2026-09-10T21:26:11.593827+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,25.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,43.0,,,,1.72,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 25 AUD -> 43.0 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec,archive/orbitremit/2026/09/10/c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec.json.gz,,true,"The entire 25 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.720000 TOP/AUD.",,
4c08182c-04d9-460d-abc3-4380ca07055f,run-20260910T212610Z-05b6f01c,,,2026-09-10T21:26:11.593827+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,50.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,85.99,,,,1.7198,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 50 AUD -> 85.99 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec,archive/orbitremit/2026/09/10/c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec.json.gz,,true,"The entire 50 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.719800 TOP/AUD.",,
97d36400-d833-495e-9d32-ea88eb8825e9,run-20260910T212610Z-05b6f01c,,,2026-09-10T21:26:11.593827+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,100.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,171.99,,,,1.7199,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 100 AUD -> 171.99 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec,archive/orbitremit/2026/09/10/c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec.json.gz,,true,"The entire 100 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.719900 TOP/AUD.",,
7cd18b7e-5d15-442b-94d6-8524fa7adcc7,run-20260910T212610Z-05b6f01c,50ae569e-b6d1-43d1-b092-e6bc25db7eee,"Round 3's single-row observation for 500 AUD lacked rate_is_promotional / promotion_detail (schema v0.1 had no field for a promotional rate, only a promotional fee) and was reported alongside a cost comparison that did not generalise beyond this one row. This row adds the missing fields; see reports/04-historical.md.",2026-09-10T21:26:11.593827+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,500.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,859.94,,,,1.71988,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 500 AUD -> 859.94 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec,archive/orbitremit/2026/09/10/c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec.json.gz,,true,"The entire 500 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.719880 TOP/AUD.",,
6dadc831-4313-4ede-9976-08fc43fd864c,run-20260910T212610Z-05b6f01c,,,2026-09-10T21:26:11.593827+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,1000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,1678.94,,,,1.67894,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 1000 AUD -> 1678.94 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec,archive/orbitremit/2026/09/10/c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec.json.gz,,true,"Blended rate: the first 500 AUD of this 1000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.678940) is the resulting blend, not a pure standard rate.",,
c5003e1a-445b-4e73-91fe-144afb3847e8,run-20260910T212610Z-05b6f01c,,,2026-09-10T21:26:11.593827+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8230.9,,,,1.64618,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5000 AUD -> 8230.9 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec,archive/orbitremit/2026/09/10/c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec.json.gz,,true,"Blended rate: the first 500 AUD of this 5000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 4500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.646180) is the resulting blend, not a pure standard rate.",,
827c92b4-3af3-4e24-b902-88c7e7cd61d2,run-20260910T212610Z-05b6f01c,,,2026-09-10T21:26:11.593827+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,16420.85,,,,1.6420849999999998,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10000 AUD -> 16420.85 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec,archive/orbitremit/2026/09/10/c8e3eda2f6ca1931b8d2cfa1ab3ad6232f3ae69fb440018adc97d87f263674ec.json.gz,,true,"Blended rate: the first 500 AUD of this 10000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 9500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.642085) is the resulting blend, not a pure standard rate.",,
83741055-8516-4e12-ab14-c56a802da70a,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:32.831750+00:00,,11 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,NZL,NZD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.3808340237503454,,,,1.3808340237503454,,,,,,,observed,"NRBT published BUY 0.7401 / MID 0.7242 / SELL 0.7084 NZD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 NZD (1.380834), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",c63df5e0b16b7f14c5683f69aeafe5b9cf63fa462e92644408996f59e78a68bc,archive/nrbt/2026/09/11/c63df5e0b16b7f14c5683f69aeafe5b9cf63fa462e92644408996f59e78a68bc.json.gz,,,,,
713461b1-19cf-4c95-965d-86ba2f01fd23,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:32.831750+00:00,,11 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,AUS,AUD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.6877637130801686,,,,1.6877637130801686,,,,,,,observed,"NRBT published BUY 0.6055 / MID 0.5925 / SELL 0.5795 AUD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 AUD (1.687764), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",c63df5e0b16b7f14c5683f69aeafe5b9cf63fa462e92644408996f59e78a68bc,archive/nrbt/2026/09/11/c63df5e0b16b7f14c5683f69aeafe5b9cf63fa462e92644408996f59e78a68bc.json.gz,,,,,
73092e45-7944-4d5c-854d-3c9b0160f1e3,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8.61,,,,1.722,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5 AUD -> 8.61 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"The entire 5 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722000 TOP/AUD.",,
4500e644-26c0-4527-826e-37fd5196cc9c,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,17.23,,,,1.723,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10 AUD -> 17.23 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"The entire 10 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.723000 TOP/AUD.",,
24bcad03-d687-4c89-95bb-a8c98b6a5d4e,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,25.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,43.06,,,,1.7224000000000002,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 25 AUD -> 43.06 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"The entire 25 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722400 TOP/AUD.",,
b93fcd35-de35-48f2-be3f-7f26f00529dc,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,50.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,86.13,,,,1.7226,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 50 AUD -> 86.13 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"The entire 50 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722600 TOP/AUD.",,
3e1c34bf-dba3-4252-8080-d673b04a11f4,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,100.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,172.25,,,,1.7225,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 100 AUD -> 172.25 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"The entire 100 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722500 TOP/AUD.",,
2e6d725b-0195-42a5-9035-cb3d3205f205,run-20260911T213332Z-0f84991f,50ae569e-b6d1-43d1-b092-e6bc25db7eee,"Round 3's single-row observation for 500 AUD lacked rate_is_promotional / promotion_detail (schema v0.1 had no field for a promotional rate, only a promotional fee) and was reported alongside a cost comparison that did not generalise beyond this one row. This row adds the missing fields; see reports/04-historical.md.",2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,500.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,861.27,,,,1.72254,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 500 AUD -> 861.27 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"The entire 500 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722540 TOP/AUD.",,
12c0d484-3fd9-4413-92b5-9e19ee00759c,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,1000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,1681.51,,,,1.68151,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 1000 AUD -> 1681.51 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"Blended rate: the first 500 AUD of this 1000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.681510) is the resulting blend, not a pure standard rate.",,
72d65012-5a1f-45b3-a74e-9d70ef6b4436,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8243.51,,,,1.6487020000000001,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5000 AUD -> 8243.51 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"Blended rate: the first 500 AUD of this 5000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 4500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.648702) is the resulting blend, not a pure standard rate.",,
dff15ac3-e7b4-468a-9e8c-51fa01d5714c,run-20260911T213332Z-0f84991f,,,2026-09-11T21:33:33.909161+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10000.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,16446.01,,,,1.6446009999999998,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10000 AUD -> 16446.01 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a,archive/orbitremit/2026/09/11/7e926cc339fa10f26811b355e8809ac4ccbdb1a6b1b6a77b3fc130249cfda53a.json.gz,,true,"Blended rate: the first 500 AUD of this 10000 AUD send benefits from OrbitRemit's advertised promotional rate for new customers (~1.7336 TOP/AUD, per the table's own sub-500 rows); the remaining 9500 AUD is priced at an implied standard rate of ~1.6511 TOP/AUD -- an unpublished estimate derived by fitting OrbitRemit's own table, not itself a separately observed figure. This row's provider_fx_rate (1.644601) is the resulting blend, not a pure standard rate.",,
39254875-fea3-45d6-aac5-fcf87ce93a67,run-20260912T211440Z-2d57ee16,,,2026-09-12T21:14:40.133624+00:00,,11 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,NZL,NZD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.3808340237503454,,,,1.3808340237503454,,,,,,,observed,"NRBT published BUY 0.7401 / MID 0.7242 / SELL 0.7084 NZD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 NZD (1.380834), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",701a39c91a6fb8b59da0939c5f7377790daed68a7dca06a32da7fbcd51eede8c,archive/nrbt/2026/09/12/701a39c91a6fb8b59da0939c5f7377790daed68a7dca06a32da7fbcd51eede8c.json.gz,,,,,
b58d52e5-fbc1-4fa9-be6a-ed3ba57d7f9c,run-20260912T211440Z-2d57ee16,,,2026-09-12T21:14:40.133624+00:00,,11 September 2026,,published_tariff,collector,https://www.reservebank.to/index.php/financial-system/financial-markets/exchange-rates,benchmarks.nrbt,0.1.0,0.2,AUS,AUD,TON,TOP,1.0,,nrbt,National Reserve Bank of Tonga,National Reserve Bank of Tonga,other,,,,,1.6877637130801686,,,,1.6877637130801686,,,,,,,observed,"NRBT published BUY 0.6055 / MID 0.5925 / SELL 0.5795 AUD per 1 TOP. This row's provider_fx_rate and amount_received are the MID rate inverted to TOP per 1 AUD (1.687764), per METHODOLOGY.md section 2.4's quote-orientation convention. This is a benchmark rate observation, not a transfer quote -- fee and amount_sent_includes_fee are not applicable and are null, not zero.",701a39c91a6fb8b59da0939c5f7377790daed68a7dca06a32da7fbcd51eede8c,archive/nrbt/2026/09/12/701a39c91a6fb8b59da0939c5f7377790daed68a7dca06a32da7fbcd51eede8c.json.gz,,,,,
9b15c4f5-cfec-4936-b30b-116a25248d23,run-20260912T211440Z-2d57ee16,,,2026-09-12T21:14:41.290538+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,5.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,8.61,,,,1.722,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 5 AUD -> 8.61 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d,archive/orbitremit/2026/09/12/1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d.json.gz,,true,"The entire 5 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722000 TOP/AUD.",,
2f9717aa-a337-4a52-87c8-f7b72c1166cd,run-20260912T211440Z-2d57ee16,,,2026-09-12T21:14:41.290538+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,10.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,17.23,,,,1.723,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 10 AUD -> 17.23 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d,archive/orbitremit/2026/09/12/1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d.json.gz,,true,"The entire 10 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.723000 TOP/AUD.",,
cb143684-9387-4f0a-9155-28cd5ddd63a2,run-20260912T211440Z-2d57ee16,,,2026-09-12T21:14:41.290538+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,25.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,43.06,,,,1.7224000000000002,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 25 AUD -> 43.06 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d,archive/orbitremit/2026/09/12/1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d.json.gz,,true,"The entire 25 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722400 TOP/AUD.",,
799aa392-b91e-45e1-9f50-c7ef96856cff,run-20260912T211440Z-2d57ee16,,,2026-09-12T21:14:41.290538+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,50.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,86.13,,,,1.7226,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 50 AUD -> 86.13 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d,archive/orbitremit/2026/09/12/1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d.json.gz,,true,"The entire 50 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722600 TOP/AUD.",,
43c3eaf9-dd69-4479-9945-09c49931b82f,run-20260912T211440Z-2d57ee16,,,2026-09-12T21:14:41.290538+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,100.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,172.25,,,,1.7225,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 100 AUD -> 172.25 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d,archive/orbitremit/2026/09/12/1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d.json.gz,,true,"The entire 100 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722500 TOP/AUD.",,
d7db8992-760f-49d2-aef0-d98297054951,run-20260912T211440Z-2d57ee16,50ae569e-b6d1-43d1-b092-e6bc25db7eee,"Round 3's single-row observation for 500 AUD lacked rate_is_promotional / promotion_detail (schema v0.1 had no field for a promotional rate, only a promotional fee) and was reported alongside a cost comparison that did not generalise beyond this one row. This row adds the missing fields; see reports/04-historical.md.",2026-09-12T21:14:41.290538+00:00,,,,public_quote,collector,https://www.orbitremit.com/currency-converter/aud-to-top,orbitremit,0.2.0,0.4,AUS,AUD,TON,TOP,500.0,,orbitremit,OrbitRemit,OrbitRemit,global_mto,,,,,861.27,,,,1.72254,,,,,,,observed,"From OrbitRemit's own server-rendered comparison table: 500 AUD -> 861.27 TOP. fee is null, not assumed zero -- no fee amount was found anywhere in raw bytes on this page.",1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d,archive/orbitremit/2026/09/12/1aaf73904b8b92438922cefd8541daf6cf16444c514f6cde163e86ae042c0e9d.json.gz,,true,"The entire 500 AUD send qualifies for OrbitRemit's advertised promotional rate for new customers, capped at the first 500 AUD (scratch/round-01/orbitremit.md). Implied rate 1.722540 TOP/AUD.",,
